id,repo,body,url,issue_url,issue_title,created_at,user
2313033851,whatwg/html,are examples (similar or complementing/expanding what was added for popover) going to be added to th,https://github.com/whatwg/html/pull/9841#issuecomment-2313033851,https://github.com/whatwg/html/pull/9841,Add commandfor & command attributes to HTMLButtonElement,2024-08-27T16:34:24Z,scottaohara
2312993127,whatwg/dom,"Here is one short list of use cases for what ""async events"" might mean to folks, each with potential",https://github.com/whatwg/dom/issues/1308#issuecomment-2312993127,https://github.com/whatwg/dom/issues/1308,Proposal: asynchronous event listeners,2024-08-27T16:14:33Z,mmocny
2312921886,whatwg/dom,"@mmocny to clarify, I am :+1: on this proposal ... literally anything that will start tackling how t",https://github.com/whatwg/dom/issues/1308#issuecomment-2312921886,https://github.com/whatwg/dom/issues/1308,Proposal: asynchronous event listeners,2024-08-27T15:45:30Z,WebReflection
2312913505,whatwg/dom,"That makes total sense to me, and overlaps with the ""lazy-loaded event listener"" use case I mentione",https://github.com/whatwg/dom/issues/1308#issuecomment-2312913505,https://github.com/whatwg/dom/issues/1308,Proposal: asynchronous event listeners,2024-08-27T15:41:39Z,mmocny
2312897026,webkit/standards-positions,"Hi, @annevk Shall we give this more time to others to comment or resolve it as ""position: support""?",https://github.com/WebKit/standards-positions/issues/367#issuecomment-2312897026,https://github.com/WebKit/standards-positions/issues/367,SVG favicons,2024-08-27T15:35:05Z,nileshprajapati
2312895052,whatwg/dom,"> (But, I don't quite see how waitUntil should help make the initial event dispatch async...)  exa",https://github.com/whatwg/dom/issues/1308#issuecomment-2312895052,https://github.com/whatwg/dom/issues/1308,Proposal: asynchronous event listeners,2024-08-27T15:34:15Z,WebReflection
2312867094,whatwg/dom,> I wonder if there is an opportunity to integrate the [Prioritized Task Scheduling API](https://wic,https://github.com/whatwg/dom/issues/1308#issuecomment-2312867094,https://github.com/whatwg/dom/issues/1308,Proposal: asynchronous event listeners,2024-08-27T15:22:51Z,mmocny
2312760885,whatwg/html,"Are there tests covering this?  cc @whatwg/canvas ",https://github.com/whatwg/html/issues/10578#issuecomment-2312760885,https://github.com/whatwg/html/issues/10578,"createImageBitmap: Clarify treatment of colorSpaceConversion:""none"" ImageBitmaps",2024-08-27T14:40:50Z,annevk
2312739046,whatwg/html,tagging @whatwg/canvas but it seems that there was already consensus on the WebGL meeting around thi,https://github.com/whatwg/html/issues/10577#issuecomment-2312739046,https://github.com/whatwg/html/issues/10577,createImageBitmap: Apply img and blob colorSpaceConversion to all sources.,2024-08-27T14:31:45Z,fserb
2312661899,whatwg/html,> I'm making an HTML specification patch. My current thought is: >  > * input element as a text en,https://github.com/whatwg/html/issues/6807#issuecomment-2312661899,https://github.com/whatwg/html/issues/6807,Allow <textarea> to size to its contents like <div contenteditable>,2024-08-27T14:04:10Z,mangelozzi
1049086340,WICG/webcomponents,Interesting! We’ve been organizing the [Web Components Community Group](https://github.com/w3c/webco,https://github.com/WICG/webcomponents/issues/956#issuecomment-1049086340,https://github.com/WICG/webcomponents/issues/956,Place to chat about Web Components standardization,2022-02-23T18:31:49Z,Westbrook
224668501,whatwg/html,"I was using the snippet below. Chrome shows an ""In stop: true"" in the console, while Firefox doesn't",https://github.com/whatwg/html/issues/1334#issuecomment-224668501,https://github.com/whatwg/html/issues/1334,Can fetches start during 7.8.12 Aborting a document load ?,2016-06-08T17:34:48Z,natechapin
